OrderId,Address,CustomerId,CustomerName,DateFilled,DatePlaced,InvoiceNumber,PaymentStatus,Status,Term
668,"9430 La Vista Avenue, Port Macquarie WA 2444",186,Alfredo Gomez,2017-01-23 18:33:10,2017-01-23 18:32:00,2473,1,1,1
669,"9430 La Vista Avenue, Port Macquarie WA 2444",186,Alfredo Gomez,2017-01-23 18:33:10,2017-01-23 18:30:31,2472,1,1,2
670,"9430 La Vista Avenue, Port Macquarie WA 2444",186,Alfredo Gomez,2017-01-23 18:33:09,2017-01-23 18:30:14,2471,0,1,2
671,"3076 Monti Dr, Newcastle WA 2300",166,Joanna Ortega,2017-01-23 18:33:16,2017-01-23 18:31:11,2506,0,1,2
672,"7503 Sheffield Place, Shawnee WA V9B 2C3",170,Vanessa Powell,2017-01-23 18:33:12,2017-01-23 18:32:59,2484,0,1,2
673,"3076 Monti Dr, Newcastle WA 2300",166,Joanna Ortega,2017-01-23 18:33:17,2017-01-23 18:31:57,2507,0,1,0
674,"3076 Monti Dr, Newcastle WA 2300",166,Joanna Ortega,2017-01-23 18:33:16,2017-01-23 18:30:30,2504,0,1,1
675,"3076 Monti Dr, Newcastle WA 2300",166,Joanna Ortega,2017-01-23 18:33:16,2017-01-23 18:31:36,2505,0,1,0
676,"2559 Altura Drive, Lavender Bay WA 2060",161,Cassandra Van,2017-01-23 18:33:21,2017-01-23 18:31:01,2529,1,1,1
677,"2559 Altura Drive, Lavender Bay WA 2060",161,Cassandra Van,2017-01-23 18:33:21,2017-01-23 18:30:19,2525,1,1,2
678,"2559 Altura Drive, Lavender Bay WA 2060",161,Cassandra Van,2017-01-23 18:33:21,2017-01-23 18:32:25,2526,1,1,1
679,"3859 Anchor Ave, Colma WA 94014",160,Christina Bailey,2017-01-23 18:33:22,2017-01-23 18:32:33,2531,0,1,2
680,"3859 Anchor Ave, Colma WA 94014",160,Christina Bailey,2017-01-23 18:33:22,2017-01-23 18:32:42,2532,0,1,2
681,"3859 Anchor Ave, Colma WA 94014",160,Christina Bailey,2017-01-23 18:33:22,2017-01-23 18:31:46,2533,1,1,1
682,"1393 Winterberry Ct., La Jolla WA 92806",159,Robert Harris,2017-01-23 18:33:23,2017-01-23 18:32:02,2539,1,1,0
683,"2559 Altura Drive, Lavender Bay WA 2060",161,Cassandra Van,2017-01-23 18:33:21,2017-01-23 18:31:58,2530,0,1,1
684,"1393 Winterberry Ct., La Jolla WA 92806",159,Robert Harris,2017-01-23 18:33:23,2017-01-23 18:31:01,2536,0,1,0
685,"1393 Winterberry Ct., La Jolla WA 92806",159,Robert Harris,2017-01-23 18:33:23,2017-01-23 18:32:54,2535,1,1,2
686,"1393 Winterberry Ct., La Jolla WA 92806",159,Robert Harris,2017-01-23 18:33:23,2017-01-23 18:33:16,2538,0,1,1
687,"1393 Winterberry Ct., La Jolla WA 92806",159,Robert Harris,2017-01-23 18:33:23,2017-01-23 18:30:44,2537,1,1,2
688,"1393 Winterberry Ct., La Jolla WA 92806",159,Robert Harris,2017-01-23 18:33:23,2017-01-23 18:30:21,2534,0,1,1
689,"9233 Del Rey St., London WA W1N 9FA",173,Carl Xie,2017-01-23 18:33:09,2017-01-23 18:30:52,2470,1,1,1
690,"2559 Altura Drive, Lavender Bay WA 2060",161,Cassandra Van,2017-01-23 18:33:21,2017-01-23 18:30:03,2527,0,1,1
691,"6312 Woodcrest Dr, Victoria WA V8V",165,Justin Perry,2017-01-23 18:33:17,2017-01-23 18:31:12,2509,1,1,1
692,"6312 Woodcrest Dr, Victoria WA V8V",165,Justin Perry,2017-01-23 18:33:18,2017-01-23 18:30:56,2513,0,1,1
693,"6312 Woodcrest Dr, Victoria WA V8V",165,Justin Perry,2017-01-23 18:33:17,2017-01-23 18:30:23,2511,0,1,2
694,"6312 Woodcrest Dr, Victoria WA V8V",165,Justin Perry,2017-01-23 18:33:17,2017-01-23 18:29:50,2510,1,1,0
695,"6312 Woodcrest Dr, Victoria WA V8V",165,Justin Perry,2017-01-23 18:33:17,2017-01-23 18:31:06,2508,0,1,0
696,"6312 Woodcrest Dr, Victoria WA V8V",165,Justin Perry,2017-01-23 18:33:17,2017-01-23 18:31:11,2512,1,1,2
697,"6827 Glaze Dr., Calgary WA T2P 2G8",164,Martha She,2017-01-23 18:33:19,2017-01-23 18:31:45,2514,0,1,1
698,"2559 Altura Drive, Lavender Bay WA 2060",161,Cassandra Van,2017-01-23 18:33:21,2017-01-23 18:32:48,2528,1,1,0
699,"6827 Glaze Dr., Calgary WA T2P 2G8",164,Martha She,2017-01-23 18:33:19,2017-01-23 18:31:21,2515,0,1,2
700,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:19,2017-01-23 18:33:03,2520,1,1,1
701,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:19,2017-01-23 18:32:34,2516,0,1,2
702,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:19,2017-01-23 18:32:59,2521,1,1,1
703,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:20,2017-01-23 18:31:13,2522,0,1,2
704,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:20,2017-01-23 18:31:48,2523,0,1,1
705,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:19,2017-01-23 18:31:12,2518,1,1,2
706,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:19,2017-01-23 18:31:22,2519,1,1,0
707,"6978 Hoke Dr, Issaquah WA 98027",163,Luke Bryant,2017-01-23 18:33:19,2017-01-23 18:32:03,2517,1,1,1
708,"9233 Del Rey St., London WA W1N 9FA",173,Carl Xie,2017-01-23 18:33:09,2017-01-23 18:30:16,2468,1,1,0
709,"8882 Weatherly Way, Bellingham WA 98225",174,Ebony Blanco,2017-01-23 18:33:08,2017-01-23 18:31:05,2464,1,1,1
710,"8882 Weatherly Way, Bellingham WA 98225",174,Ebony Blanco,2017-01-23 18:33:08,2017-01-23 18:29:33,2463,1,1,2
711,"7464 Mozden Lane, Wollongong WA 2500",185,Lisa Guo,2017-01-23 18:32:58,2017-01-23 18:31:50,2419,0,1,2
712,"7464 Mozden Lane, Wollongong WA 2500",185,Lisa Guo,2017-01-23 18:32:58,2017-01-23 18:32:02,2420,0,1,0
713,"7464 Mozden Lane, Wollongong WA 2500",185,Lisa Guo,2017-01-23 18:32:58,2017-01-23 18:31:15,2416,0,1,2
714,"7464 Mozden Lane, Wollongong WA 2500",185,Lisa Guo,2017-01-23 18:32:58,2017-01-23 18:32:05,2418,1,1,2
715,"3127 El Camino Drive, Index WA 98256",184,Karen Berge,2017-01-23 18:32:59,2017-01-23 18:31:19,2422,0,1,2
716,"3127 El Camino Drive, Index WA 98256",184,Karen Berge,2017-01-23 18:32:59,2017-01-23 18:30:57,2423,1,1,2
717,"3127 El Camino Drive, Index WA 98256",184,Karen Berge,2017-01-23 18:32:59,2017-01-23 18:30:51,2421,0,1,1
718,"7464 Mozden Lane, Wollongong WA 2500",185,Lisa Guo,2017-01-23 18:32:58,2017-01-23 18:32:57,2417,1,1,2
719,"5265 11th Ave., National City WA 91950",156,Erin Morris,2017-01-23 18:32:55,2017-01-23 18:32:46,2402,1,1,0
720,"5265 11th Ave., National City WA 91950",156,Erin Morris,2017-01-23 18:32:55,2017-01-23 18:31:49,2401,1,1,2
721,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:29:25,2390,1,1,0
722,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:31:22,2388,0,1,2
723,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:32:22,2394,1,1,0
724,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:32:32,2392,0,1,1
725,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:32:02,2395,0,1,1
726,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:29:57,2391,0,1,2
727,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:32:21,2393,0,1,1
728,"5265 11th Ave., National City WA 91950",156,Erin Morris,2017-01-23 18:32:56,2017-01-23 18:32:51,2407,0,1,0
729,"4716 Cougar Way, Olympia WA 98501",154,Jason Patterson,2017-01-23 18:32:54,2017-01-23 18:31:59,2396,0,1,2
730,"4716 Cougar Way, Olympia WA 98501",154,Jason Patterson,2017-01-23 18:32:54,2017-01-23 18:31:25,2398,0,1,0
731,"6985 Countrywood Ct, Billericay WA CM11",155,Lindsay Lal,2017-01-23 18:32:55,2017-01-23 18:32:41,2399,1,1,1
732,"6985 Countrywood Ct, Billericay WA CM11",155,Lindsay Lal,2017-01-23 18:32:55,2017-01-23 18:32:23,2400,1,1,2
733,"5265 11th Ave., National City WA 91950",156,Erin Morris,2017-01-23 18:32:55,2017-01-23 18:32:27,2405,1,1,0
734,"5265 11th Ave., National City WA 91950",156,Erin Morris,2017-01-23 18:32:55,2017-01-23 18:32:40,2403,0,1,1
735,"5265 11th Ave., National City WA 91950",156,Erin Morris,2017-01-23 18:32:56,2017-01-23 18:31:53,2406,0,1,2
736,"5265 11th Ave., National City WA 91950",156,Erin Morris,2017-01-23 18:32:55,2017-01-23 18:30:05,2404,0,1,2
737,"4716 Cougar Way, Olympia WA 98501",154,Jason Patterson,2017-01-23 18:32:54,2017-01-23 18:31:14,2397,0,1,1
738,"4426 Tanager Road, Milsons Point WA 2061",127,Rebekah Arthur,2017-01-23 18:32:53,2017-01-23 18:32:40,2387,0,1,2
739,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:04,2017-01-23 18:33:04,2445,0,1,1
740,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:05,2017-01-23 18:31:59,2450,0,1,0
741,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:04,2017-01-23 18:30:49,2449,1,1,2
742,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:05,2017-01-23 18:29:46,2452,1,1,2
743,"9201 Lexington Rd., Yakima WA 98901",177,Catherine Rogers,2017-01-23 18:33:06,2017-01-23 18:32:28,2454,0,1,2
744,"9201 Lexington Rd., Yakima WA 98901",177,Catherine Rogers,2017-01-23 18:33:06,2017-01-23 18:32:36,2455,0,1,2
745,"9201 Lexington Rd., Yakima WA 98901",177,Catherine Rogers,2017-01-23 18:33:06,2017-01-23 18:32:00,2456,1,1,0
746,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:05,2017-01-23 18:33:04,2451,1,1,2
747,"9201 Lexington Rd., Yakima WA 98901",177,Catherine Rogers,2017-01-23 18:33:06,2017-01-23 18:32:32,2453,1,1,1
748,"1104 Colton Ln, Burien WA 98168",176,Leslie Sanz,2017-01-23 18:33:07,2017-01-23 18:30:26,2459,1,1,0
749,"1104 Colton Ln, Burien WA 98168",176,Leslie Sanz,2017-01-23 18:33:07,2017-01-23 18:31:27,2458,0,1,1
750,"8198 Mt. Whitney Dr., La Jolla WA 92806",175,Emma Howard,2017-01-23 18:33:07,2017-01-23 18:31:09,2462,1,1,2
751,"8198 Mt. Whitney Dr., La Jolla WA 92806",175,Emma Howard,2017-01-23 18:33:07,2017-01-23 18:33:02,2461,0,1,2
752,"8198 Mt. Whitney Dr., La Jolla WA 92806",175,Emma Howard,2017-01-23 18:33:07,2017-01-23 18:32:19,2460,1,1,0
753,"8882 Weatherly Way, Bellingham WA 98225",174,Ebony Blanco,2017-01-23 18:33:08,2017-01-23 18:33:01,2465,1,1,1
754,"8882 Weatherly Way, Bellingham WA 98225",174,Ebony Blanco,2017-01-23 18:33:08,2017-01-23 18:30:18,2466,1,1,0
755,"1104 Colton Ln, Burien WA 98168",176,Leslie Sanz,2017-01-23 18:33:07,2017-01-23 18:30:08,2457,1,1,2
756,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:04,2017-01-23 18:30:47,2446,1,1,2
757,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:04,2017-01-23 18:30:33,2448,0,1,0
758,"5065 Fairfield Ave, Metchosin WA V9",182,Samantha Bryant,2017-01-23 18:33:01,2017-01-23 18:31:58,2430,1,1,1
759,"5065 Fairfield Ave, Metchosin WA V9",182,Samantha Bryant,2017-01-23 18:33:01,2017-01-23 18:30:44,2429,0,1,2
760,"5065 Fairfield Ave, Metchosin WA V9",182,Samantha Bryant,2017-01-23 18:33:01,2017-01-23 18:31:53,2432,1,1,0
761,"5065 Fairfield Ave, Metchosin WA V9",182,Samantha Bryant,2017-01-23 18:33:01,2017-01-23 18:32:36,2431,1,1,2
762,"3444 Elkwood Dr., Townsville WA 4810",181,Brett Perez,2017-01-23 18:33:02,2017-01-23 18:32:54,2434,1,1,2
763,"3444 Elkwood Dr., Townsville WA 4810",181,Brett Perez,2017-01-23 18:33:02,2017-01-23 18:32:09,2433,0,1,1
764,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:03,2017-01-23 18:30:13,2440,1,1,0
765,"6252 Winding Lane, Cranbourne WA 3977",178,Desiree Gutierrez,2017-01-23 18:33:04,2017-01-23 18:30:55,2447,1,1,2
766,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:02,2017-01-23 18:32:59,2435,1,1,1
767,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:02,2017-01-23 18:31:57,2439,1,1,0
768,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:02,2017-01-23 18:29:56,2437,1,1,1
769,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:02,2017-01-23 18:30:17,2436,1,1,1
770,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:03,2017-01-23 18:32:18,2442,0,1,0
771,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:03,2017-01-23 18:31:13,2441,1,1,0
772,"7527 Brook Way, Sedro Woolley WA 98284",179,Jason Li,2017-01-23 18:33:04,2017-01-23 18:31:36,2444,1,1,0
773,"7527 Brook Way, Sedro Woolley WA 98284",179,Jason Li,2017-01-23 18:33:04,2017-01-23 18:29:47,2443,0,1,0
774,"1039, rue Mazagran, Drancy WA 93700",180,Grace Henderson,2017-01-23 18:33:02,2017-01-23 18:30:24,2438,0,1,0
775,"7, rue des Vendangeurs, Tremblay-en-France WA 93290",223,Brandi Sanz,2017-01-23 18:32:23,2017-01-23 18:31:49,2228,1,1,2
776,"5911, rue des Ecoles, Paris WA 75016",224,Geoffrey Lopez,2017-01-23 18:32:22,2017-01-23 18:29:28,2227,1,1,2
777,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:28:11,2008,1,1,1
778,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:29:58,2011,1,1,0
779,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:29:54,2012,1,1,1
780,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:28:34,2009,1,1,2
781,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:43,2017-01-23 18:29:42,2017,0,1,1
782,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:43,2017-01-23 18:31:29,2018,1,1,2
783,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:44,2017-01-23 18:30:06,2020,1,1,2
784,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:43,2017-01-23 18:29:23,2016,1,1,0
785,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:43,2017-01-23 18:31:09,2019,0,1,0
786,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:44,2017-01-23 18:31:38,2023,1,1,2
787,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:44,2017-01-23 18:29:09,2022,1,1,1
788,"8328 San Francisco, Portland WA 97205",202,Jasmine Torres,2017-01-23 18:31:44,2017-01-23 18:30:23,2021,1,1,0
789,"7208 Peach Place, Novato WA 94947",201,Alexa James,2017-01-23 18:31:45,2017-01-23 18:29:51,2024,1,1,1
790,"7035 Creekridge Lane, Concord WA 94519",200,Dylan Foster,2017-01-23 18:31:45,2017-01-23 18:30:38,2025,0,1,1
791,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:29:12,2010,0,1,1
792,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:30:43,2014,0,1,0
793,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:30:32,2007,0,1,1
794,"5500 Grammercy Lane, Gloucestershire WA GL7 1RY",204,Colleen Cai,2017-01-23 18:31:42,2017-01-23 18:29:06,2013,1,1,2
795,"5, rue de Courtaboeuf, Saint-Denis WA 93400",207,Ruben Arun,2017-01-23 18:31:39,2017-01-23 18:29:45,1992,1,1,2
796,"5, rue de Courtaboeuf, Saint-Denis WA 93400",207,Ruben Arun,2017-01-23 18:31:39,2017-01-23 18:28:58,1991,1,1,2
797,"5, rue de Courtaboeuf, Saint-Denis WA 93400",207,Ruben Arun,2017-01-23 18:31:39,2017-01-23 18:31:16,1994,1,1,1
798,"5, rue de Courtaboeuf, Saint-Denis WA 93400",207,Ruben Arun,2017-01-23 18:31:39,2017-01-23 18:30:42,1995,0,1,0
799,"5, rue de Courtaboeuf, Saint-Denis WA 93400",207,Ruben Arun,2017-01-23 18:31:39,2017-01-23 18:31:00,1989,1,1,2
800,"7207 Sycamore Dr., West Covina WA 91791",206,Angel Reed,2017-01-23 18:31:40,2017-01-23 18:31:24,1996,0,1,2
801,"7207 Sycamore Dr., West Covina WA 91791",206,Angel Reed,2017-01-23 18:31:40,2017-01-23 18:29:55,1998,1,1,0
802,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:46,2017-01-23 18:28:30,2031,1,1,1
803,"7207 Sycamore Dr., West Covina WA 91791",206,Angel Reed,2017-01-23 18:31:40,2017-01-23 18:29:00,1997,1,1,0
804,"3141 Gingham Way, Salem WA 97301",205,Kaitlyn Lopez,2017-01-23 18:31:40,2017-01-23 18:31:13,2002,0,1,0
805,"3141 Gingham Way, Salem WA 97301",205,Kaitlyn Lopez,2017-01-23 18:31:41,2017-01-23 18:30:43,2005,1,1,0
806,"3141 Gingham Way, Salem WA 97301",205,Kaitlyn Lopez,2017-01-23 18:31:40,2017-01-23 18:28:07,2001,1,1,1
807,"3141 Gingham Way, Salem WA 97301",205,Kaitlyn Lopez,2017-01-23 18:31:41,2017-01-23 18:30:07,2006,0,1,2
808,"3141 Gingham Way, Salem WA 97301",205,Kaitlyn Lopez,2017-01-23 18:31:41,2017-01-23 18:31:29,2004,0,1,1
809,"3141 Gingham Way, Salem WA 97301",205,Kaitlyn Lopez,2017-01-23 18:31:40,2017-01-23 18:30:05,2003,0,1,1
810,"3141 Gingham Way, Salem WA 97301",205,Kaitlyn Lopez,2017-01-23 18:31:40,2017-01-23 18:28:59,2000,0,1,1
811,"7207 Sycamore Dr., West Covina WA 91791",206,Angel Reed,2017-01-23 18:31:40,2017-01-23 18:28:14,1999,0,1,2
812,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:46,2017-01-23 18:31:00,2030,0,1,2
813,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:46,2017-01-23 18:30:58,2033,0,1,2
814,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:45,2017-01-23 18:31:12,2026,0,1,0
815,"667 Miller Dr., Downey WA 90241",196,Eric Roberts,2017-01-23 18:31:50,2017-01-23 18:30:15,2052,1,1,2
816,"667 Miller Dr., Downey WA 90241",196,Eric Roberts,2017-01-23 18:31:49,2017-01-23 18:31:16,2048,1,1,0
817,"667 Miller Dr., Downey WA 90241",196,Eric Roberts,2017-01-23 18:31:49,2017-01-23 18:30:08,2047,0,1,2
818,"5337 Claudia Dr., Sydney WA 1002",194,Emma Martinez,2017-01-23 18:31:51,2017-01-23 18:30:50,2055,1,1,1
819,"5337 Claudia Dr., Sydney WA 1002",194,Emma Martinez,2017-01-23 18:31:51,2017-01-23 18:30:12,2056,1,1,1
820,"667 Miller Dr., Downey WA 90241",196,Eric Roberts,2017-01-23 18:31:50,2017-01-23 18:31:30,2051,0,1,0
821,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:52,2017-01-23 18:29:54,2059,0,1,2
822,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:51,2017-01-23 18:31:15,2057,0,1,0
823,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:52,2017-01-23 18:30:58,2060,1,1,0
824,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:52,2017-01-23 18:28:22,2064,1,1,2
825,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:51,2017-01-23 18:30:26,2058,1,1,0
826,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:52,2017-01-23 18:29:52,2061,1,1,1
827,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:52,2017-01-23 18:30:41,2063,0,1,1
828,"1809 Candellero Dr., Oakland WA 94611",192,Xavier Washington,2017-01-23 18:31:53,2017-01-23 18:29:53,2066,0,1,2
829,"4387 Linden Land, Mill Valley WA 94941",193,Brittany Griffin,2017-01-23 18:31:52,2017-01-23 18:31:30,2062,0,1,0
830,"5, rue de Courtaboeuf, Saint-Denis WA 93400",207,Ruben Arun,2017-01-23 18:31:39,2017-01-23 18:31:36,1993,0,1,2
831,"667 Miller Dr., Downey WA 90241",196,Eric Roberts,2017-01-23 18:31:50,2017-01-23 18:31:15,2050,0,1,0
832,"9772 Mountain View Drive, Goulburn WA 2580",251,Troy Garcia,2017-01-23 18:31:48,2017-01-23 18:29:17,2045,0,1,2
833,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:46,2017-01-23 18:28:53,2032,0,1,0
834,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:45,2017-01-23 18:31:27,2028,0,1,2
835,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:45,2017-01-23 18:31:31,2027,1,1,1
836,"Pflugstr 65, Neunkirchen WA 66578",199,Roger Sharma,2017-01-23 18:31:46,2017-01-23 18:30:23,2029,0,1,1
837,"Winter der Böck 8559, Frankfurt am Main WA 60061",197,Martin Sara,2017-01-23 18:31:47,2017-01-23 18:29:42,2039,0,1,2
838,"667 Miller Dr., Downey WA 90241",196,Eric Roberts,2017-01-23 18:31:50,2017-01-23 18:30:50,2049,0,1,0
839,"Winter der Böck 8559, Frankfurt am Main WA 60061",197,Martin Sara,2017-01-23 18:31:47,2017-01-23 18:31:05,2038,1,1,2
840,"Winter der Böck 8559, Frankfurt am Main WA 60061",197,Martin Sara,2017-01-23 18:31:47,2017-01-23 18:30:56,2037,0,1,2
841,"9772 Mountain View Drive, Goulburn WA 2580",251,Troy Garcia,2017-01-23 18:31:48,2017-01-23 18:31:04,2041,1,1,0
842,"9772 Mountain View Drive, Goulburn WA 2580",251,Troy Garcia,2017-01-23 18:31:48,2017-01-23 18:29:51,2043,0,1,0
843,"9772 Mountain View Drive, Goulburn WA 2580",251,Troy Garcia,2017-01-23 18:31:48,2017-01-23 18:30:48,2044,1,1,0
844,"9772 Mountain View Drive, Goulburn WA 2580",251,Troy Garcia,2017-01-23 18:31:48,2017-01-23 18:30:48,2046,0,1,2
845,"9772 Mountain View Drive, Goulburn WA 2580",251,Troy Garcia,2017-01-23 18:31:48,2017-01-23 18:31:28,2040,0,1,1
846,"9772 Mountain View Drive, Goulburn WA 2580",251,Troy Garcia,2017-01-23 18:31:48,2017-01-23 18:29:40,2042,1,1,2
847,"Winter der Böck 8559, Frankfurt am Main WA 60061",197,Martin Sara,2017-01-23 18:31:47,2017-01-23 18:29:15,2036,0,1,0
848,"5, rue de Courtaboeuf, Saint-Denis WA 93400",207,Ruben Arun,2017-01-23 18:31:39,2017-01-23 18:31:26,1990,1,1,2
849,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:28:10,1940,0,1,1
850,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:28:35,1939,0,1,1
851,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:29:24,1937,1,1,1
852,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:30:53,1942,0,1,0
853,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:29:50,1944,1,1,0
854,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:29:24,1941,0,1,1
855,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:29:55,1938,1,1,0
856,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:28:51,1936,0,1,2
857,"1790 Holton Court, Burbank WA 91502",216,Rafael Liu,2017-01-23 18:31:29,2017-01-23 18:29:29,1943,1,1,0
858,"637 Lindsey Court, Woodland Hills WA 91364",125,Austin Taylor,2017-01-23 18:31:27,2017-01-23 18:29:30,1926,1,1,0
859,"4569 La Salle Ct., Puyallup WA 98371",33,Logan Bryant,2017-01-23 18:31:22,2017-01-23 18:29:23,1905,0,1,0
860,"4569 La Salle Ct., Puyallup WA 98371",33,Logan Bryant,2017-01-23 18:31:23,2017-01-23 18:31:05,1907,1,1,2
861,"8874 Dallas Drive, London WA W10 6BL",108,Preston Gonzalez,2017-01-23 18:31:24,2017-01-23 18:28:15,1916,1,1,2
862,"8874 Dallas Drive, London WA W10 6BL",108,Preston Gonzalez,2017-01-23 18:31:24,2017-01-23 18:28:17,1918,1,1,1
863,"8874 Dallas Drive, London WA W10 6BL",108,Preston Gonzalez,2017-01-23 18:31:24,2017-01-23 18:30:46,1917,1,1,0
864,"8874 Dallas Drive, London WA W10 6BL",108,Preston Gonzalez,2017-01-23 18:31:24,2017-01-23 18:30:26,1914,0,1,2
865,"8874 Dallas Drive, London WA W10 6BL",108,Preston Gonzalez,2017-01-23 18:31:24,2017-01-23 18:29:35,1915,0,1,0
